sr_no,HostTimestamp,NodeTimestamp,X_mg,Y_mg,Z_mg,X_mGa,Y_mGa,Z_mGa,X_dps,Y_dps,Z_dps,move_type
15,2474727,321140.0,35.0,-1133.0,192.0,256.0,-235.0,-360.0,11.2,-3.3,-9.3,D
16,2474757,321146.0,4.0,-1044.0,40.0,270.0,-237.0,-363.0,-9.1,8.4,-2.1,D
17,2474787,321153.0,83.0,-1033.0,72.0,258.0,-240.0,-366.0,11.4,-12.8,7.4,D
18,2474847,321159.0,-193.0,-1032.0,169.0,264.0,-235.0,-367.0,-22.0,-4.2,12.8,D
19,2474877,321165.0,52.0,-979.0,73.0,255.0,-240.0,-370.0,11.4,-7.7,-2.0,D
20,2474937,321171.0,52.0,-979.0,73.0,252.0,-237.0,-387.0,11.4,-7.7,-2.0,D
21,2474998,321178.0,-43.0,-1084.0,117.0,246.0,-234.0,-384.0,-3.7,-2.3,11.5,D
22,2475027,321184.0,15.0,-1043.0,159.0,250.0,-234.0,-388.0,3.0,2.5,-3.7,D
23,2475088,321190.0,127.0,-1154.0,46.0,243.0,-240.0,-376.0,-9.5,-5.7,-0.1,D
24,2475148,321196.0,108.0,-951.0,-73.0,256.0,-243.0,-373.0,-11.6,-1.6,0.4,D
25,2475177,321203.0,51.0,-1002.0,97.0,250.0,-247.0,-367.0,-10.9,-1.4,-6.3,D
26,2475238,321209.0,-49.0,-976.0,71.0,253.0,-244.0,-367.0,-4.9,0.2,-1.4,D
27,2475297,321215.0,42.0,-1001.0,122.0,255.0,-244.0,-370.0,-0.8,-1.7,-8.1,D
28,2475327,321221.0,5.0,-995.0,115.0,253.0,-253.0,-369.0,-1.6,-1.1,4.8,D
29,2475387,321228.0,-79.0,-1010.0,99.0,255.0,-253.0,-379.0,-0.3,0.9,-4.8,D
30,2475447,321234.0,87.0,-989.0,165.0,259.0,-246.0,-381.0,1.3,0.2,-8.3,D
31,2475477,321240.0,18.0,-991.0,129.0,262.0,-256.0,-378.0,-6.2,-0.4,3.0,D
32,2475543,321246.0,0.0,-1001.0,91.0,258.0,-252.0,-372.0,-3.5,1.1,-2.8,D
33,2475597,321253.0,29.0,-991.0,115.0,259.0,-250.0,-378.0,-3.5,0.9,-2.4,D
34,2475627,321259.0,-51.0,-1007.0,107.0,259.0,-250.0,-384.0,-1.4,1.6,0.0,D
35,2475688,321265.0,33.0,-1002.0,157.0,250.0,-250.0,-370.0,0.4,2.5,-3.5,D
36,2475748,321271.0,30.0,-992.0,144.0,264.0,-252.0,-379.0,-2.2,6.7,1.1,D
37,2475777,321278.0,6.0,-1004.0,147.0,250.0,-253.0,-369.0,-5.6,6.0,1.1,D
38,2475838,321284.0,35.0,-996.0,107.0,261.0,-246.0,-372.0,-2.9,1.8,-0.2,D
39,2475898,321290.0,36.0,-966.0,132.0,261.0,-246.0,-373.0,-1.7,9.6,-1.6,D
40,2475927,321296.0,-64.0,-1015.0,74.0,258.0,-247.0,-379.0,7.4,15.1,-9.7,D
1,2512347,325846.0,-322.0,-1013.0,10.0,282.0,-175.0,-279.0,-12.5,-32.4,8.2,D
2,2512377,325853.0,-163.0,-1107.0,40.0,301.0,-189.0,-286.0,-4.7,1.4,1.4,D
3,2512438,325859.0,-248.0,-1147.0,73.0,291.0,-183.0,-309.0,22.8,-11.2,-11.9,D
4,2512498,325865.0,-120.0,-1061.0,58.0,279.0,-207.0,-316.0,31.5,-11.5,-25.5,D
5,2512527,325871.0,-17.0,-965.0,46.0,277.0,-205.0,-316.0,9.9,16.9,2.3,D
6,2512587,325878.0,-127.0,-999.0,54.0,277.0,-204.0,-328.0,-1.6,-21.7,-25.6,D
7,2512647,325884.0,-116.0,-1071.0,181.0,274.0,-216.0,-339.0,18.3,-6.5,-9.7,D
8,2512677,325890.0,-113.0,-997.0,44.0,274.0,-216.0,-354.0,15.8,-17.0,-38.0,D
9,2512737,325896.0,-250.0,-1112.0,186.0,270.0,-237.0,-351.0,35.9,4.6,-22.1,D
10,2512797,325903.0,91.0,-1081.0,176.0,253.0,-244.0,-360.0,30.3,0.8,-24.5,D
11,2512827,325909.0,-47.0,-1108.0,69.0,249.0,-252.0,-375.0,6.9,-7.5,-7.9,D
12,2512887,325915.0,-111.0,-1153.0,136.0,246.0,-250.0,-382.0,9.2,-5.1,1.1,D
13,2512947,325921.0,-182.0,-1285.0,221.0,244.0,-256.0,-384.0,5.3,0.2,-8.6,D
14,2512977,325928.0,-5.0,-1167.0,339.0,244.0,-258.0,-379.0,18.1,3.7,-21.9,D
15,2513038,325934.0,13.0,-1081.0,123.0,250.0,-264.0,-385.0,2.9,1.2,-16.3,D
16,2513097,325940.0,39.0,-1065.0,215.0,250.0,-264.0,-385.0,-2.6,7.2,0.7,D
17,2513127,325946.0,47.0,-1000.0,128.0,244.0,-270.0,-382.0,-7.2,1.6,-7.4,D
18,2513187,325953.0,38.0,-990.0,171.0,259.0,-271.0,-376.0,-7.7,-2.5,-9.0,D
19,2513247,325959.0,-41.0,-1046.0,121.0,250.0,-270.0,-378.0,-16.3,-3.9,-1.8,D
20,2513277,325965.0,-8.0,-981.0,51.0,252.0,-273.0,-379.0,3.8,3.3,-6.8,D
21,2513336,325971.0,109.0,-1002.0,157.0,252.0,-273.0,-379.0,-5.1,3.9,-10.5,D
22,2513397,325978.0,0.0,-1074.0,175.0,262.0,-273.0,-385.0,-6.7,4.0,-10.5,D
23,2513427,325984.0,104.0,-974.0,107.0,264.0,-282.0,-372.0,1.5,2.6,-5.6,D
24,2513487,325990.0,96.0,-995.0,175.0,264.0,-282.0,-372.0,7.0,3.4,-5.1,D
25,2513547,325996.0,117.0,-986.0,199.0,252.0,-279.0,-384.0,-0.2,2.5,3.1,D
26,2513577,326003.0,45.0,-992.0,136.0,253.0,-277.0,-382.0,-0.4,0.4,-1.1,D
27,2513637,326009.0,85.0,-998.0,158.0,243.0,-273.0,-384.0,1.1,3.2,-0.2,D
28,2513697,326015.0,51.0,-987.0,137.0,249.0,-270.0,-390.0,-2.1,0.9,3.8,D
